time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
156347,-2.19,-1.03,-0.87,-0.06,1.11,-3.21
156364,-2.65,-1.31,-1.48,0.23,0.88,-3.20
156378,-2.64,-1.55,-1.63,0.27,0.80,-3.18
156392,-2.23,-1.82,-2.10,0.26,0.75,-3.16
156406,-1.90,-2.07,-2.32,0.02,0.73,-3.12
156421,-1.55,-2.39,-2.58,-0.14,0.75,-3.07
156435,-0.64,-3.45,-3.05,-0.50,0.84,-2.91
156449,-0.38,-3.78,-3.15,-0.62,0.91,-2.79
156465,-0.10,-4.20,-3.28,-0.63,1.01,-2.54
156479,0.05,-4.42,-3.13,-0.60,1.04,-2.40
156493,0.91,-4.88,-2.70,-0.53,1.04,-2.24
156507,1.34,-5.10,-2.87,-0.34,0.93,-1.93
156522,1.76,-5.23,-3.24,-0.21,0.87,-1.76
156536,2.41,-5.68,-3.99,0.15,0.79,-1.36
156550,2.66,-5.89,-4.26,0.39,0.74,-1.12
156566,3.67,-5.86,-4.72,0.93,0.64,-0.68
156580,4.04,-5.60,-4.49,1.17,0.58,-0.44
156594,5.19,-4.41,-3.95,1.52,0.43,0.18
156608,5.51,-3.95,-3.58,1.59,0.32,0.52
156624,5.57,-3.20,-3.25,1.58,0.21,0.90
156643,3.44,-3.29,-2.91,1.35,-0.05,1.72
156658,2.74,-3.47,-2.80,1.02,-0.32,2.42
156673,2.42,-3.63,-2.76,0.88,-0.46,2.64
156687,3.03,-2.89,-2.24,0.67,-0.73,2.85
156701,3.40,-2.37,-1.93,0.52,-0.88,2.92
156717,4.04,-1.69,-1.11,0.07,-1.16,3.07
156731,4.05,-1.62,-1.00,-0.19,-1.29,3.12
156745,3.87,-2.25,-1.57,-0.63,-1.48,3.08
156759,3.57,-2.36,-1.79,-0.78,-1.51,3.01
156775,2.18,-2.18,-2.15,-0.87,-1.38,2.78
156789,1.71,-1.86,-1.89,-0.85,-1.26,2.65
156805,0.49,-0.96,-0.96,-0.80,-1.01,2.46
156819,0.00,-0.67,-0.53,-0.78,-0.89,2.39
156833,-0.57,-0.52,-0.10,-0.75,-0.77,2.32
156847,-2.21,-0.88,0.80,-0.53,-0.57,2.14
156861,-2.34,-1.04,0.88,-0.31,-0.49,2.03
156877,-3.57,0.00,1.53,0.60,-0.54,1.65
156891,-3.42,0.44,1.27,0.60,-0.54,1.65
156907,-2.52,1.24,0.96,1.28,-0.74,1.58
156921,-1.61,1.84,0.47,1.36,-0.71,1.51
156935,-1.26,2.64,0.63,1.37,-0.61,1.42
156949,-1.02,3.09,0.65,1.25,-0.44,1.36
156964,-0.51,3.44,0.47,1.15,-0.42,1.37
156979,-0.18,3.52,0.40,0.96,-0.37,1.35
156993,0.30,3.25,0.29,0.94,-0.33,1.31
157008,0.36,3.04,0.09,1.12,-0.18,1.17
157022,0.13,3.16,0.18,1.27,-0.14,1.12
157036,0.50,3.69,0.21,1.53,-0.24,1.03
157050,1.02,4.07,0.10,1.58,-0.30,0.94
157065,3.09,5.16,-0.87,1.55,-0.31,0.83
157080,3.77,5.40,-1.16,1.34,-0.26,0.67
157094,4.85,5.39,-1.54,1.27,-0.22,0.60
157109,5.22,5.51,-1.35,1.20,-0.19,0.36
157123,4.63,5.95,-0.82,1.14,-0.22,0.22
157137,3.37,6.28,0.09,0.67,-0.36,-0.10
157151,2.73,6.24,0.60,0.26,-0.45,-0.27
157167,1.41,5.63,1.25,-0.70,-0.58,-0.69
157181,1.48,5.36,1.19,-1.09,-0.62,-0.91
157195,3.26,4.90,0.45,-1.40,-0.63,-1.10
157210,3.82,4.69,-0.09,-1.74,-0.48,-1.36
157224,4.19,4.43,-0.79,-1.84,-0.27,-1.44
157238,3.80,3.31,-1.91,-1.92,0.26,-1.62
157252,3.39,2.77,-1.87,-1.90,0.50,-1.74
157268,2.26,1.75,-1.32,-1.89,0.76,-2.09
157282,2.16,1.40,-1.31,-1.94,0.80,-2.17
157296,2.17,0.26,-0.63,-1.96,0.93,-2.21
157311,1.88,-0.01,-0.49,-1.93,1.29,-2.40
157327,1.37,-0.15,-2.03,-1.90,1.34,-2.52
157341,1.24,-0.64,-1.70,-1.88,1.49,-2.59
157356,0.38,-2.18,-1.40,-1.70,1.52,-2.54
157371,-0.86,-2.45,-1.31,-0.98,1.40,-2.68
157385,-1.28,-2.28,-1.24,-0.65,1.28,-2.84
157399,-1.84,-2.03,-1.66,-0.26,1.07,-3.00
157413,-1.76,-2.35,-1.66,-0.30,1.00,-3.04
157429,-1.44,-3.13,-2.03,-0.37,0.87,-3.12
157444,-1.03,-3.34,-2.53,-0.40,0.83,-3.15
157460,-0.34,-3.92,-4.60,-0.49,0.87,-3.09
157474,0.03,-5.63,-4.70,-0.50,0.95,-2.99
157488,0.17,-7.86,-4.32,-0.53,1.00,-2.85
157502,0.13,-8.51,-4.15,-0.40,1.07,-2.51
157517,-0.08,-7.62,-3.89,-0.18,1.03,-2.38
157532,0.20,-6.93,-3.95,0.27,0.88,-2.04
157546,1.01,-5.62,-3.70,0.43,0.79,-1.74
157562,1.86,-4.93,-3.18,0.61,0.56,-0.96
157577,2.16,-4.56,-3.01,0.63,0.42,-0.53
157591,3.36,-4.23,-3.08,0.51,0.13,0.37
157605,3.80,-4.46,-3.23,0.40,0.01,0.82
157621,5.26,-4.82,-2.96,0.21,-0.23,1.60
157635,5.85,-4.60,-3.15,0.19,-0.36,1.89
157649,6.82,-3.91,-3.87,0.22,-0.55,2.51
157663,6.35,-3.84,-3.93,0.28,-0.59,2.82
157678,5.47,-3.87,-3.78,0.37,-0.62,3.07
157692,3.04,-3.56,-2.79,0.60,-0.73,3.20
157706,2.62,-3.16,-2.24,0.67,-0.81,3.15
157722,2.62,-1.87,-0.85,0.55,-1.01,2.98
157736,2.78,-1.47,-0.54,0.36,-1.13,2.85
157750,3.35,-1.31,-0.52,-0.24,-1.28,2.55
157764,3.39,-1.49,-0.72,-0.54,-1.29,2.42
157780,3.08,-1.93,-1.53,-0.74,-1.25,2.28
157794,2.42,-2.14,-2.07,-0.84,-0.99,1.99
157810,1.48,-1.75,-1.72,-0.60,-0.60,1.81
157824,0.68,-1.51,-1.24,-0.44,-0.44,1.80
157838,0.27,-1.27,-0.83,-0.25,-0.28,1.81
157852,-0.78,-0.70,0.14,0.22,-0.13,1.83
157866,-1.76,-0.58,0.41,0.50,-0.16,1.83
157882,-2.64,-0.31,0.91,1.13,-0.07,1.71
157896,-3.28,0.22,0.95,1.43,-0.08,1.64
157912,-3.36,1.16,0.59,1.92,-0.20,1.60
157926,-3.01,1.92,0.20,2.04,-0.25,1.58
157940,-2.65,2.64,0.00,2.07,-0.28,1.55
157954,-2.57,3.00,-0.06,1.88,-0.24,1.41
157969,-2.47,3.92,0.23,1.69,-0.19,1.35
157985,-2.17,4.17,0.55,1.22,-0.22,1.38
157999,-0.16,3.79,-0.30,0.96,-0.30,1.41
158014,0.41,3.64,-0.70,0.58,-0.30,1.31
158028,0.74,3.49,-0.59,0.50,-0.19,1.21
158043,0.88,2.87,-0.75,0.60,-0.12,1.16
158057,0.89,2.99,-0.54,0.75,-0.14,1.12
158073,1.34,4.28,-0.13,1.02,-0.26,1.00
158087,1.77,4.69,0.02,1.04,-0.33,0.94
158101,4.14,4.97,-0.66,0.97,-0.41,0.87
158115,5.00,4.92,-1.04,0.81,-0.52,0.71
158130,5.64,4.87,-1.18,0.76,-0.53,0.61
158144,5.24,5.13,-0.50,0.75,-0.53,0.42
158158,4.54,5.54,0.22,0.71,-0.56,0.31
158174,2.69,6.93,1.66,0.31,-0.67,0.02
158188,2.22,7.14,1.63,-0.05,-0.69,-0.13
158202,1.75,6.61,0.98,-0.97,-0.54,-0.45
158216,2.22,6.30,0.77,-1.43,-0.40,-0.63
158232,2.81,6.01,1.07,-2.24,-0.12,-1.04
158246,3.65,5.14,-0.51,-2.56,-0.12,-1.20
158261,4.21,3.50,-1.65,-2.80,0.03,-1.35
158276,3.94,1.88,-2.21,-2.95,0.55,-1.70
158290,3.67,1.15,-2.03,-2.84,0.79,-1.90
158304,3.18,0.11,-1.65,-2.38,1.15,-2.21
158318,2.80,-0.26,-1.17,-2.11,1.29,-2.29
158334,2.66,-0.92,-1.38,-1.54,1.61,-2.50
158348,1.93,-0.57,-1.01,-1.24,1.85,-2.68
158364,1.01,-0.51,-1.27,-0.77,1.93,-2.92
158378,0.56,-0.67,-1.46,-0.55,1.90,-2.96
158392,-0.79,-1.10,-1.89,-0.38,1.83,-2.99
158407,-1.26,-1.45,-2.07,-0.16,1.60,-3.06
158423,-2.48,-2.78,-1.85,-0.18,1.33,-3.07
158437,-2.62,-3.31,-1.67,-0.28,1.19,-3.04
158451,-1.93,-3.86,-2.13,-0.38,1.05,-3.00
158466,-1.39,-3.98,-2.59,-0.52,0.83,-2.94
158480,-0.85,-4.17,-3.01,-0.57,0.78,-2.87
158494,-0.84,-5.85,-4.02,-0.55,0.80,-2.60
158508,-1.16,-6.57,-3.88,-0.54,0.85,-2.38
158524,-1.57,-6.29,-3.63,-0.12,0.82,-2.00
158538,-1.22,-5.47,-3.75,0.18,0.74,-1.90
158552,1.20,-3.78,-4.12,0.35,0.67,-1.77
158567,2.36,-3.95,-4.47,0.40,0.56,-1.36
158582,3.41,-4.34,-4.93,0.33,0.53,-1.14
158596,4.97,-6.32,-5.39,0.18,0.51,-0.71
158610,4.66,-6.78,-5.32,0.17,0.46,-0.49
158626,3.29,-7.59,-4.49,0.29,0.25,-0.08
158645,4.50,-5.87,-3.91,0.65,-0.06,0.28
158659,5.20,-4.54,-3.59,0.81,-0.24,0.51
158675,6.11,-2.46,-3.09,0.83,-0.57,1.44
158689,5.48,-2.37,-3.07,0.75,-0.71,1.98
158704,2.59,-3.48,-2.67,0.66,-0.83,2.44
158718,1.89,-3.64,-2.35,0.63,-1.02,2.96
158733,1.62,-3.63,-2.05,0.65,-1.13,3.01
158747,2.42,-2.20,-1.24,0.61,-1.34,2.97
158761,2.86,-1.53,-0.96,0.43,-1.41,2.93
158777,4.46,-0.60,-0.44,-0.21,-1.48,2.82
158791,4.89,-0.42,-0.33,-0.58,-1.50,2.73
158805,4.82,-0.83,-0.97,-1.24,-1.40,2.51
158819,4.21,-1.02,-1.12,-1.42,-1.26,2.37
158834,3.46,-1.28,-1.11,-1.46,-1.07,2.21
158848,1.47,-1.94,-0.76,-1.11,-0.67,1.85
158862,0.87,-1.95,-0.66,-0.75,-0.50,1.66
158878,-0.74,-1.74,0.08,0.05,-0.18,1.28
158892,-1.67,-1.68,0.84,0.44,-0.01,1.12
158906,-3.46,-1.18,1.24,1.13,-0.02,0.76
158920,-3.69,-0.82,1.25,1.44,-0.06,0.56
158936,-3.68,0.18,0.63,1.73,-0.06,0.39
158950,-3.53,0.43,0.34,2.18,-0.15,0.28
158966,-3.25,1.00,0.11,2.38,-0.13,0.32
158980,-3.10,1.50,0.13,2.38,-0.08,0.36
158994,-3.01,1.77,0.16,2.32,-0.02,0.41
159008,-2.22,2.45,0.08,2.07,0.03,0.54
159022,-1.78,2.57,-0.12,1.93,0.03,0.62
159038,-1.23,2.65,-0.51,1.63,0.11,0.76
159052,-0.97,2.42,-0.53,1.52,0.18,0.81
159068,-0.35,2.36,-0.58,1.50,0.29,0.92
159082,0.93,2.55,-0.98,1.58,0.26,0.97
159096,2.04,3.25,-1.36,1.73,0.23,1.00
159110,2.31,3.55,-1.51,1.94,0.25,1.05
159125,3.12,4.00,-1.88,2.00,0.23,1.11
159140,3.52,4.26,-2.05,2.03,0.13,1.16
159154,4.22,4.83,-2.19,2.00,0.06,1.15
159169,4.32,5.50,-1.65,1.81,-0.10,1.12
159184,4.11,5.83,-1.11,1.62,-0.22,1.10
159198,2.61,6.86,0.08,1.01,-0.55,0.98
159212,2.08,7.08,-0.11,0.57,-0.72,0.88
159228,1.85,6.96,-0.70,-0.51,-0.87,0.59
159242,2.26,6.99,-0.99,-1.07,-0.88,0.40
159256,3.53,6.90,-1.43,-1.62,-0.86,0.18
159271,3.64,6.42,-1.47,-2.57,-0.65,-0.27
159286,3.54,5.67,-1.89,-2.94,-0.49,-0.50
159300,2.77,2.42,-2.75,-3.42,-0.03,-1.00
159314,2.52,1.44,-2.79,-3.43,0.20,-1.30
159330,2.07,-0.31,-2.10,-2.97,0.54,-1.88
159344,1.82,-0.55,-1.74,-2.60,0.68,-2.12
159358,0.72,-0.58,-0.67,-1.90,0.93,-2.51
159372,0.41,-0.67,-0.40,-1.63,0.98,-2.67
159388,-0.26,-0.89,-0.03,-1.41,0.97,-2.78
159402,-1.07,-0.72,0.24,-1.10,0.86,-2.92
159418,-1.70,-0.80,0.15,-0.89,0.65,-2.94
159432,-1.89,-0.78,-0.72,-0.84,0.55,-2.92
159446,-1.83,-1.11,-1.53,-0.83,0.48,-2.87
159460,-1.58,-2.61,-2.04,-0.93,0.48,-2.70
159474,-1.66,-3.87,-1.65,-1.01,0.53,-2.56
159490,-1.70,-4.28,-1.31,-0.88,0.55,-2.23
159504,-1.58,-3.87,-1.27,-0.88,0.55,-2.23
159520,-1.21,-4.03,-1.54,-0.81,0.56,-1.86
159534,-1.05,-4.27,-1.71,-0.79,0.59,-1.69
159548,-0.57,-4.68,-2.74,-0.74,0.62,-1.55
159562,-0.35,-4.79,-2.96,-0.53,0.67,-1.30
159577,0.61,-5.34,-3.28,-0.45,0.69,-1.13
159592,1.15,-5.45,-3.38,-0.19,0.67,-0.82
159606,1.73,-5.36,-3.49,-0.06,0.63,-0.67
159622,2.94,-4.50,-3.28,0.03,0.54,-0.22
159636,3.00,-4.16,-3.05,0.01,0.46,0.06
159650,2.97,-3.41,-2.27,-0.12,0.21,0.57
159665,3.10,-3.27,-2.23,-0.19,0.06,0.82
159681,3.85,-3.06,-2.98,-0.30,-0.16,1.30
159695,3.91,-2.96,-3.29,-0.32,-0.24,1.52
159709,3.34,-3.00,-4.08,-0.31,-0.29,1.72
159724,3.15,-3.01,-4.17,-0.19,-0.32,1.99
159740,3.37,-2.94,-4.54,0.01,-0.34,2.06
159754,3.90,-2.70,-4.12,0.10,-0.35,2.07
159770,4.13,-1.89,-3.24,0.16,-0.47,2.01
159785,4.12,-1.39,-2.36,0.13,-0.57,1.94
159799,3.59,-1.33,-2.11,0.07,-0.70,1.86
159813,3.26,-1.52,-2.28,-0.08,-0.87,1.65
159828,2.16,-2.31,-2.39,-0.07,-0.90,1.50
159844,1.73,-2.25,-2.24,0.15,-0.91,1.17
159858,0.48,-1.24,-1.43,0.30,-0.91,1.05
159873,0.01,-0.72,-1.12,0.52,-0.87,0.92
159887,-0.48,-0.26,-0.93,0.51,-0.82,0.93
159901,-2.01,0.08,-0.22,0.36,-0.70,0.96
159915,-2.46,0.07,-0.05,0.30,-0.67,0.96
159931,-3.40,0.07,0.80,0.29,-0.62,0.91
159945,-3.52,0.17,0.97,0.32,-0.63,0.89
159959,-3.32,0.24,1.32,0.38,-0.63,0.88
159974,-3.17,0.28,1.34,0.48,-0.55,0.87
159989,-2.85,0.27,1.21,0.57,-0.47,0.85
160003,-3.15,0.78,1.80,0.71,-0.41,0.79
160017,-3.05,0.91,1.52,0.75,-0.47,0.79
160033,-1.91,1.21,1.18,0.78,-0.47,0.75
160047,-1.49,1.31,0.88,0.78,-0.47,0.72
160061,-0.68,1.42,0.46,0.82,-0.36,0.67
160075,-0.53,1.46,0.47,0.85,-0.31,0.66
160090,-0.38,1.56,0.52,0.88,-0.29,0.66
160104,0.64,2.31,0.70,0.95,-0.32,0.72
160118,1.28,2.52,0.52,0.99,-0.33,0.76
160134,2.56,3.15,0.31,1.05,-0.13,0.80
160148,2.80,3.20,0.17,1.03,-0.13,0.87
160162,4.17,3.29,-0.54,1.09,-0.18,1.01
160176,4.58,3.66,-0.47,1.14,-0.19,1.05
160192,4.72,4.69,0.18,1.10,-0.24,1.12
160206,3.71,5.53,1.21,0.95,-0.28,1.14
160222,2.13,6.05,1.61,0.42,-0.38,1.06
160236,1.01,6.19,1.26,0.07,-0.38,0.93
160250,0.98,6.28,1.15,-0.32,-0.36,0.76
160265,2.05,6.57,0.74,-1.19,-0.30,0.40
160279,4.19,6.66,-0.73,-1.64,-0.20,0.24
160295,5.41,5.76,-2.28,-2.45,0.25,-0.03
160309,4.97,3.97,-2.75,-2.73,0.51,-0.21
160325,3.80,2.15,-2.64,-2.78,0.98,-0.66
160339,3.17,1.56,-2.19,-2.56,1.17,-0.89
160353,1.91,0.85,-1.08,-1.87,1.31,-1.27
160367,1.63,0.61,-0.96,-1.47,1.38,-1.45
160384,0.18,0.38,-0.14,-0.71,1.62,-2.00
160398,-0.56,0.31,0.04,-0.37,1.61,-2.25
160412,-2.19,0.31,-0.12,-0.05,1.51,-2.44
160426,-2.52,0.40,-0.24,0.49,1.27,-2.79
160441,-2.77,0.53,-0.37,0.65,1.15,-2.96
160455,-2.96,0.56,-0.97,0.66,0.94,-3.19
160469,-2.81,0.16,-1.21,0.55,0.86,-3.25
160485,-2.15,-1.00,-1.88,0.31,0.79,-3.35
160499,-1.94,-1.43,-2.09,0.22,0.80,-3.38
160513,-1.57,-1.93,-2.32,0.15,0.81,-3.38
160527,-1.27,-2.14,-2.30,0.02,0.83,-3.30
160542,-0.83,-2.39,-2.27,-0.04,0.81,-3.24
160556,0.77,-2.88,-2.93,-0.17,0.81,-3.10
160570,1.28,-3.16,-3.18,-0.24,0.83,-2.97
160586,2.25,-4.02,-3.50,-0.32,0.86,-2.56
160600,2.61,-4.27,-3.54,-0.31,0.83,-2.34
160614,3.25,-4.32,-3.45,-0.28,0.74,-1.86
160628,3.52,-4.12,-3.04,-0.28,0.66,-1.58
160649,3.97,-4.34,-2.98,-0.31,0.42,-1.01
160663,4.25,-4.67,-3.30,-0.29,0.29,-0.72
160678,4.07,-4.65,-3.32,-0.20,0.03,-0.05
160693,3.93,-4.54,-3.29,-0.13,-0.09,0.29
160707,4.01,-4.12,-3.51,-0.03,-0.30,0.92
160721,3.64,-4.17,-3.54,-0.01,-0.35,1.25
160737,1.90,-5.16,-3.56,0.19,-0.47,1.73
160751,1.74,-5.46,-3.46,0.33,-0.53,1.81
160765,3.30,-5.53,-2.93,0.64,-0.66,1.93
160779,4.19,-4.67,-2.68,0.80,-0.73,1.98
160795,5.91,-1.54,-1.88,0.92,-0.82,2.04
160809,5.76,-1.17,-1.73,0.73,-0.98,2.35
160825,3.53,-3.16,-1.39,0.19,-1.06,2.69
160839,2.57,-3.70,-1.36,0.03,-1.06,2.71
160853,1.74,-3.86,-1.35,-0.01,-1.05,2.63
160867,-0.21,-2.22,-1.56,0.18,-0.97,2.33
160881,-0.87,-1.43,-1.50,0.25,-0.90,2.23
160897,-2.62,-0.61,-0.25,0.18,-0.68,2.14
160911,-3.02,-0.54,0.21,0.09,-0.64,2.06
160927,-3.34,-0.39,0.84,-0.01,-0.64,1.86
160941,-3.15,-0.25,0.93,0.00,-0.65,1.79
160955,-2.66,0.05,0.58,0.08,-0.64,1.75
160969,-2.53,0.33,0.61,0.40,-0.55,1.78
160984,-2.23,1.12,0.27,0.64,-0.53,1.84
160999,-1.89,1.75,0.26,0.87,-0.61,1.76
161013,-0.82,2.36,0.00,0.97,-0.65,1.68
161028,0.24,2.71,-0.41,1.11,-0.60,1.49
161043,0.45,3.21,0.36,1.14,-0.46,1.40
161057,0.02,3.70,1.10,1.07,-0.33,1.34
161071,-0.14,3.96,1.37,1.00,-0.35,1.34
161087,0.86,4.53,1.09,0.87,-0.50,1.29
161101,1.40,4.68,0.75,0.80,-0.55,1.29
161115,1.94,4.79,-0.18,0.75,-0.54,1.30
161130,1.81,4.91,-0.11,0.77,-0.46,1.36
161145,1.71,5.12,0.04,0.79,-0.44,1.37
161159,2.94,6.32,1.11,0.71,-0.54,1.32
161173,3.62,6.94,1.62,0.53,-0.60,1.27
161189,4.47,7.84,2.01,-0.13,-0.66,1.17
161203,4.36,7.66,1.89,-0.53,-0.65,1.11
161217,4.02,6.87,0.85,-1.25,-0.50,0.89
161231,4.35,6.88,0.62,-1.52,-0.37,0.75
161246,4.93,6.88,0.23,-1.72,-0.25,0.58
161260,5.94,6.08,-1.29,-2.09,0.21,0.18
161274,5.51,5.33,-1.69,-2.31,0.45,-0.07
161290,3.51,2.88,-1.12,-2.51,0.93,-0.69
161304,2.97,2.32,-0.58,-2.44,1.13,-1.01
161318,2.50,1.83,0.63,-2.04,1.22,-1.52
161332,2.60,1.67,0.63,-1.76,1.26,-1.71
161348,2.53,1.08,0.15,-1.17,1.42,-2.12
161362,1.48,0.71,-0.41,-0.85,1.58,-2.36
161378,-0.37,0.03,-1.05,-0.14,1.82,-2.73
161392,-1.89,-0.16,-1.56,0.22,1.83,-2.85
161406,-2.46,-0.17,-1.57,0.57,1.81,-3.00
161420,-3.10,0.07,-1.68,1.03,1.63,-3.37
161434,-3.13,0.43,-0.56,1.05,1.52,-3.54
161450,-2.22,-0.33,-0.63,0.75,1.25,-3.79
161465,-1.06,-1.20,-1.30,0.53,1.15,-3.88
161481,-0.45,-2.45,-1.88,0.23,1.05,-3.97
161495,-0.36,-3.09,-2.08,0.18,1.02,-3.95
161509,-0.19,-4.14,-2.77,0.20,0.97,-3.85
161524,0.10,-4.27,-3.03,0.26,0.96,-3.79
161540,1.10,-3.92,-3.40,0.31,0.94,-3.54
161554,1.39,-3.98,-3.34,0.26,0.96,-3.35
161568,2.15,-4.32,-2.72,0.17,0.97,-3.12
161583,2.62,-4.51,-2.76,-0.03,0.92,-2.59
161599,3.52,-4.92,-3.33,-0.23,0.85,-1.99
161613,3.69,-5.20,-3.49,-0.33,0.83,-1.67
161629,4.12,-5.66,-3.88,-0.41,0.76,-0.95
161644,4.70,-5.71,-3.56,-0.34,0.70,-0.56
161658,5.09,-5.51,-3.24,-0.20,0.61,-0.14
161672,5.59,-4.25,-3.11,0.19,0.32,0.76
161686,5.06,-3.98,-3.12,0.34,0.16,1.23
161703,2.57,-4.88,-3.62,0.52,-0.14,2.12
161717,2.20,-5.29,-3.39,0.62,-0.26,2.41
161732,2.57,-5.31,-3.09,1.07,-0.48,2.58
161746,4.19,-4.27,-2.68,1.24,-0.58,2.58
161760,5.65,-2.46,-1.73,1.18,-0.75,2.63
161774,6.29,-1.42,-1.07,0.97,-0.85,2.74
161790,5.59,-1.66,-0.69,0.22,-1.09,3.06
161804,4.81,-1.97,-0.72,-0.11,-1.20,3.14
161818,1.90,-2.15,-1.27,-0.35,-1.27,3.12
161833,0.83,-1.77,-1.34,-0.55,-1.21,2.94
161847,-1.00,-1.00,-0.98,-0.58,-1.11,2.86
161861,-2.32,-0.03,-0.15,-0.64,-0.88,2.78
161875,-2.72,0.23,0.12,-0.72,-0.82,2.73
161891,-3.47,0.16,1.13,-0.98,-0.70,2.55
161905,-3.50,0.00,1.27,-1.09,-0.68,2.44
161919,-3.57,-0.67,1.19,-1.10,-0.63,2.34
161934,-3.80,-0.68,1.43,-0.86,-0.46,2.31
161949,-3.90,-0.47,1.18,-0.64,-0.49,2.19
161963,-2.97,0.60,0.51,-0.16,-0.57,1.76
161977,-2.37,0.96,0.25,0.12,-0.60,1.62
161993,-0.25,1.70,-0.47,0.75,-0.66,1.48
162007,0.26,2.21,-0.43,1.05,-0.61,1.39
162021,1.48,4.09,-0.42,1.44,-0.50,1.16
162035,1.55,4.81,0.31,1.54,-0.38,1.07
162050,1.53,5.36,0.86,1.49,-0.26,1.02
162064,2.07,5.77,1.21,1.02,-0.39,1.08
162078,2.27,5.60,0.77,0.73,-0.47,1.10
162094,2.91,4.70,-0.21,0.39,-0.58,1.01
162108,3.12,4.57,-0.17,0.58,-0.62,0.89
162123,3.52,5.41,0.49,0.78,-0.62,0.85
162137,3.46,6.11,0.85,0.94,-0.62,0.77
162153,3.42,7.25,1.30,0.68,-0.57,0.45
162167,3.44,7.65,1.32,0.36,-0.53,0.32
162184,2.80,7.44,1.00,-0.45,-0.28,0.06
162198,2.24,6.97,1.09,-0.84,-0.16,-0.09
162212,3.08,7.11,0.87,-1.60,-0.08,-0.44
162226,4.11,7.10,0.33,-1.98,0.01,-0.59
162242,6.05,4.81,-1.44,-2.55,0.47,-0.83
162256,5.86,3.51,-1.26,-2.60,0.75,-0.93
162270,4.55,1.49,-0.42,-2.42,0.96,-1.09
162285,3.20,0.84,0.08,-1.66,1.14,-1.60
162299,2.88,1.03,-0.45,-1.21,1.18,-1.83
162313,2.24,1.67,-0.55,-0.44,1.22,-2.09
162327,1.86,1.73,-0.97,-0.34,1.25,-2.20
162343,0.54,0.69,-0.40,-0.26,1.35,-2.44
162357,0.11,0.08,-0.81,-0.10,1.35,-2.59
162371,-1.41,-0.81,-1.56,0.10,1.35,-2.76
162386,-2.00,-1.03,-1.89,0.47,1.35,-3.12
162401,-2.57,-1.32,-2.17,0.55,1.34,-3.27
162415,-3.43,-2.47,-2.11,0.59,1.23,-3.45
162429,-3.28,-3.00,-1.97,0.56,1.15,-3.48
162445,-2.24,-3.27,-1.07,0.50,0.95,-3.52
162459,-1.66,-3.04,-1.04,0.43,0.85,-3.51
162473,0.17,-2.51,-2.20,0.33,0.78,-3.46
162487,0.71,-2.89,-2.64,0.06,0.76,-3.22
162502,1.13,-3.43,-3.09,-0.06,0.79,-3.03
162516,1.64,-4.94,-3.40,-0.20,0.86,-2.65
162530,1.79,-5.26,-3.53,-0.21,0.85,-2.48
162546,2.98,-4.98,-3.86,-0.15,0.82,-2.16
162560,3.53,-4.84,-3.88,-0.15,0.79,-1.95
162574,4.60,-4.75,-3.54,-0.25,0.70,-1.38
162588,4.88,-4.83,-3.08,-0.31,0.61,-1.05
162604,4.47,-5.05,-3.12,-0.35,0.51,-0.70
162618,3.57,-5.35,-2.64,-0.26,0.32,0.09
162634,3.03,-5.45,-2.59,0.07,0.13,0.77
162653,2.72,-5.04,-2.78,0.27,0.07,1.04
162667,1.59,-4.67,-2.89,0.57,-0.03,1.51
162681,1.18,-4.67,-3.01,0.70,-0.06,1.67
162697,2.32,-4.47,-2.93,0.94,-0.11,1.80
162711,2.99,-4.05,-2.75,1.03,-0.16,1.90
162725,4.85,-2.63,-2.16,0.98,-0.28,2.27
162739,5.17,-2.13,-1.79,0.85,-0.39,2.50
162755,5.35,-1.60,-1.20,0.39,-0.69,2.95
162769,4.98,-1.47,-1.16,0.15,-0.84,3.10
162785,2.72,-1.12,-1.00,-0.22,-1.07,3.26
162799,1.82,-0.93,-1.00,-0.34,-1.17,3.30
162813,0.97,-0.76,-0.96,-0.45,-1.22,3.28
162827,-1.10,-0.39,-0.66,-0.74,-1.17,3.02
162841,-1.69,-0.07,-0.55,-0.92,-1.08,2.81
162857,-2.99,-0.03,-0.14,-1.19,-0.84,2.48
162871,-3.37,-0.19,0.25,-1.22,-0.73,2.36
162887,-3.73,-0.54,0.71,-1.05,-0.61,2.11
162901,-3.53,-0.59,1.12,-0.87,-0.59,1.98
162915,-3.05,-0.18,0.91,-0.64,-0.57,1.87
162929,-2.62,0.01,0.58,-0.17,-0.47,1.72
162944,-2.13,0.28,0.64,0.10,-0.42,1.70
162959,-1.79,0.51,0.61,0.74,-0.39,1.66
162973,-0.83,1.23,0.31,1.04,-0.39,1.60
162988,0.39,2.22,0.03,1.45,-0.37,1.46
163002,1.66,2.81,0.12,1.57,-0.36,1.40
163016,2.68,3.51,-0.10,1.60,-0.33,1.29
163030,2.93,3.74,-0.08,1.53,-0.29,1.28
163045,2.50,3.62,0.07,1.50,-0.28,1.28
163060,2.36,3.64,0.00,1.55,-0.29,1.19
163074,2.79,4.07,-0.60,1.62,-0.32,1.06
163089,3.95,4.80,-1.07,1.71,-0.34,0.83
163103,4.38,5.23,-0.99,1.70,-0.35,0.74
163117,4.13,6.27,-0.14,1.54,-0.42,0.60
