time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
171923,-1.87,-1.03,-0.32,1.66,-0.72,-1.59
171937,-2.50,-1.13,0.05,1.71,-0.83,-1.58
171952,-2.51,-1.15,0.09,1.72,-0.93,-1.53
171966,-1.70,-0.95,-0.19,1.70,-1.05,-1.44
171980,-1.47,-0.85,-0.32,1.65,-0.98,-1.37
171996,-1.40,-0.67,-0.62,1.51,-0.76,-1.18
172010,-1.35,-0.37,-0.80,1.41,-0.73,-1.10
172024,-0.99,0.08,-1.36,1.15,-0.82,-1.05
172038,-0.50,0.51,-1.68,0.97,-0.90,-1.12
172053,-0.30,0.78,-1.88,0.77,-1.00,-1.25
172067,-0.10,1.36,-2.12,0.32,-1.22,-1.60
172081,0.07,1.50,-2.29,0.08,-1.34,-1.77
172097,0.00,1.47,-2.50,-0.37,-1.46,-2.07
172111,0.00,1.52,-2.57,-0.52,-1.46,-2.21
172125,-0.08,1.85,-2.89,-0.64,-1.46,-2.34
172139,-0.12,2.06,-3.01,-0.64,-1.46,-2.34
172155,-0.38,2.48,-3.19,-0.61,-1.42,-2.32
172169,-0.57,2.66,-3.27,-0.51,-1.31,-2.28
172184,-0.91,3.04,-3.43,-0.45,-1.25,-2.27
172198,-1.05,3.29,-3.49,-0.25,-1.15,-2.18
172212,-1.16,3.55,-3.53,-0.13,-1.09,-2.10
172227,-1.46,4.09,-3.58,0.08,-0.90,-1.83
172241,-1.56,4.30,-3.61,0.15,-0.81,-1.68
172257,-1.72,4.89,-3.71,0.20,-0.46,-1.12
172271,-1.88,5.05,-3.70,0.20,-0.46,-1.12
172287,-2.14,5.20,-3.32,0.09,-0.21,-0.66
172301,-2.17,5.18,-3.23,-0.03,0.05,-0.18
172315,-2.48,5.11,-2.89,-0.08,0.21,0.06
172329,-2.71,5.06,-2.78,-0.16,0.50,0.61
172345,-3.18,4.85,-2.66,-0.20,0.61,0.92
172360,-3.76,4.62,-2.65,-0.31,0.81,1.51
172374,-3.63,4.20,-2.42,-0.38,0.85,1.78
172389,-2.63,3.70,-2.04,-0.53,0.85,2.19
172405,-1.88,3.35,-1.80,-0.57,0.89,2.33
172419,-0.80,2.69,-1.49,-0.56,1.13,2.54
172433,-0.86,2.15,-1.10,-0.49,1.25,2.64
172449,-1.17,1.37,-0.61,-0.26,1.43,2.79
172463,-1.95,0.86,-0.31,-0.12,1.51,2.83
172477,-2.73,0.16,0.00,0.19,1.63,2.82
172491,-3.15,-0.13,0.08,0.34,1.65,2.80
172507,-4.22,-0.75,-0.26,0.47,1.66,2.79
172521,-4.19,-0.94,-0.38,0.55,1.52,2.66
172536,-3.62,-0.71,-0.49,0.51,1.36,2.52
172550,-3.27,-0.80,-0.41,0.23,0.92,2.17
172564,-2.83,-0.97,-0.28,0.04,0.74,1.96
172578,-1.31,-1.12,0.19,-0.36,0.51,1.49
172592,-0.77,-1.06,0.38,-0.57,0.44,1.28
172608,0.68,-1.07,0.66,-1.00,0.38,0.93
172622,1.09,-1.28,0.74,-1.19,0.37,0.79
172638,1.84,-1.72,0.55,-1.48,0.31,0.57
172652,1.94,-1.88,0.53,-1.51,0.29,0.51
172671,1.84,-2.06,0.53,-1.40,0.25,0.50
172686,1.71,-2.11,0.66,-1.28,0.24,0.50
172701,1.72,-1.97,0.76,-1.03,0.19,0.45
172715,1.80,-1.77,0.68,-0.92,0.17,0.43
172729,2.02,-1.55,0.72,-0.77,0.15,0.42
172743,2.20,-1.46,0.99,-0.72,0.12,0.46
172759,2.34,-1.56,1.21,-0.65,0.16,0.56
172773,2.44,-1.59,1.45,-0.63,0.20,0.61
172789,2.66,-1.56,1.57,-0.66,0.25,0.71
172803,2.57,-1.59,1.53,-0.70,0.31,0.77
172817,1.65,-2.16,1.56,-0.74,0.38,0.83
172831,1.30,-2.50,1.63,-0.75,0.41,0.89
172845,0.52,-3.04,1.72,-0.71,0.39,0.88
172861,-0.20,-3.74,1.85,-0.54,0.35,0.86
172875,-0.62,-4.14,1.92,-0.41,0.36,0.85
172891,-1.55,-5.18,2.09,-0.11,0.37,0.79
172905,-1.59,-5.42,2.03,0.03,0.38,0.71
172919,-1.20,-5.19,1.67,0.24,0.33,0.50
172933,-1.11,-4.99,1.64,0.30,0.29,0.36
172949,-1.06,-4.83,2.17,0.39,0.23,0.04
172963,-1.02,-4.95,2.46,0.44,0.22,-0.18
172977,-0.42,-5.26,2.41,0.53,0.20,-0.43
172992,-0.27,-5.29,2.25,0.79,0.15,-0.83
173007,-0.17,-5.28,2.01,0.99,0.12,-0.92
173021,-0.69,-4.60,1.39,1.44,0.01,-0.97
173035,-0.96,-4.11,1.10,1.63,-0.09,-0.98
173051,-1.36,-2.84,0.62,1.80,-0.37,-1.08
173066,-1.43,-2.47,0.46,1.79,-0.57,-1.20
173080,-1.60,-1.82,0.17,1.64,-0.96,-1.47
173094,-1.70,-1.67,0.20,1.52,-1.09,-1.56
173110,-1.84,-1.66,0.13,1.29,-1.23,-1.68
173124,-1.89,-1.78,0.17,1.20,-1.25,-1.72
173140,-1.71,-1.59,-0.30,1.08,-1.24,-1.77
173154,-1.57,-1.37,-0.54,1.03,-1.21,-1.78
173168,-1.20,-0.96,-0.78,0.99,-1.18,-1.79
173182,-1.07,-0.29,-1.14,0.83,-1.17,-1.83
173196,-0.93,0.25,-1.29,0.73,-1.18,-1.91
173212,-0.86,0.94,-1.71,0.45,-1.24,-2.13
173226,-0.91,1.25,-1.93,0.29,-1.30,-2.26
173242,-0.94,1.94,-2.26,-0.03,-1.47,-2.46
173256,-0.92,2.23,-2.37,-0.19,-1.54,-2.52
173270,-0.62,2.63,-2.64,-0.35,-1.59,-2.55
173284,-0.54,2.76,-2.74,-0.59,-1.62,-2.57
173299,-0.43,2.93,-2.91,-0.65,-1.61,-2.57
173314,-0.54,2.98,-2.96,-0.64,-1.52,-2.52
173328,-0.70,3.05,-3.01,-0.58,-1.47,-2.47
173343,-1.16,3.16,-3.27,-0.36,-1.30,-2.32
173357,-1.40,3.34,-3.33,-0.22,-1.23,-2.21
173371,-1.84,3.95,-3.50,0.07,-1.09,-1.89
173385,-1.96,4.16,-3.57,0.19,-1.02,-1.73
173401,-2.08,4.74,-3.69,0.33,-0.84,-1.43
173415,-2.16,4.96,-3.77,0.35,-0.76,-1.28
173429,-2.27,5.23,-3.85,0.32,-0.67,-1.11
173444,-2.28,5.34,-3.69,0.20,-0.46,-0.67
173458,-2.32,5.38,-3.61,0.12,-0.35,-0.43
173472,-2.85,5.37,-3.19,-0.07,-0.10,0.07
173487,-3.10,5.29,-3.13,-0.16,0.03,0.34
173503,-3.51,5.00,-3.00,-0.34,0.27,0.89
173517,-3.67,4.75,-2.93,-0.43,0.36,1.17
173531,-3.24,4.34,-2.75,-0.52,0.42,1.42
173546,-2.37,3.92,-2.49,-0.66,0.50,1.85
173562,-1.29,3.42,-2.37,-0.70,0.53,2.02
173576,-0.93,3.22,-2.23,-0.75,0.68,2.27
173592,-0.96,2.64,-1.82,-0.69,0.87,2.47
173607,-1.20,2.33,-1.59,-0.62,0.96,2.53
173621,-2.52,1.50,-0.98,-0.52,1.06,2.57
173635,-2.96,1.12,-0.72,-0.26,1.26,2.61
173649,-3.81,0.54,-0.61,-0.11,1.34,2.64
173666,-3.93,-0.12,-0.57,0.21,1.45,2.68
173680,-3.80,-0.37,-0.82,0.35,1.48,2.69
173695,-3.53,-0.50,-0.80,0.57,1.46,2.71
173709,-3.24,-0.60,-0.74,0.62,1.37,2.69
173723,-2.00,-0.63,-0.56,0.53,1.15,2.48
173737,-1.45,-0.66,-0.52,0.43,1.05,2.30
173753,-0.14,-0.42,-0.15,0.15,0.96,1.90
173767,0.19,-0.41,-0.06,-0.06,0.90,1.73
173781,0.76,-0.61,0.12,-0.30,0.83,1.58
173796,0.79,-0.70,0.46,-0.85,0.70,1.30
173811,0.84,-0.96,0.24,-1.15,0.62,1.18
173825,0.83,-2.81,0.54,-1.31,0.69,0.99
173839,0.66,-2.81,0.86,-1.14,0.74,0.88
173855,0.61,-2.45,1.22,-0.81,0.69,0.98
173869,0.77,-2.74,1.29,-0.62,0.73,1.14
173883,1.06,-2.90,1.42,-0.45,0.80,1.21
173897,1.27,-2.34,1.74,-0.20,0.85,1.07
173912,1.46,-2.17,1.85,-0.15,0.79,1.03
173926,2.03,-2.55,2.25,-0.12,0.69,1.05
173940,2.10,-2.67,2.42,-0.12,0.70,1.02
173956,1.86,-2.91,2.86,-0.10,0.72,0.88
173970,1.23,-3.18,2.88,-0.11,0.72,0.84
173984,0.64,-3.63,2.86,-0.09,0.72,0.79
173998,0.14,-3.89,2.75,-0.08,0.66,0.75
174014,-0.16,-4.24,2.87,-0.01,0.47,0.60
174028,-0.28,-4.44,2.88,0.06,0.39,0.51
174044,-0.34,-4.76,2.72,0.21,0.28,0.29
174058,-0.43,-4.68,2.68,0.30,0.23,0.17
174072,-0.74,-4.48,2.64,0.37,0.18,0.07
174087,-1.28,-4.46,2.82,0.46,0.08,-0.13
174101,-1.61,-4.52,3.06,0.50,0.04,-0.25
174117,-2.17,-4.88,3.28,0.63,-0.05,-0.49
174131,-1.94,-5.01,3.20,0.73,-0.11,-0.57
174147,-0.35,-4.87,2.25,0.97,-0.30,-0.69
174161,0.07,-4.59,1.92,1.12,-0.40,-0.73
174175,0.42,-3.60,1.00,1.36,-0.54,-0.83
174189,0.25,-3.29,0.83,1.42,-0.61,-0.92
174206,-0.78,-2.57,0.58,1.43,-0.80,-1.19
174220,-1.23,-2.28,0.64,1.41,-0.90,-1.34
174234,-2.05,-1.85,0.67,1.38,-0.98,-1.45
174248,-2.54,-1.88,0.47,1.32,-1.17,-1.56
174262,-2.75,-1.58,0.67,1.30,-1.25,-1.57
174276,-2.43,-1.47,0.07,1.03,-1.39,-1.54
174290,-2.03,-1.40,-0.26,0.88,-1.43,-1.52
174306,-1.23,-1.12,-0.90,0.58,-1.54,-1.54
174320,-0.67,-0.97,-1.30,0.49,-1.55,-1.57
174334,-0.48,-0.67,-1.57,0.41,-1.53,-1.60
174349,-0.28,-0.32,-1.75,0.31,-1.54,-1.78
174364,-0.27,-0.03,-1.96,0.26,-1.56,-1.93
174378,-0.42,0.50,-2.32,0.11,-1.55,-2.24
174392,-0.64,0.87,-2.45,0.01,-1.54,-2.39
174408,-0.89,1.43,-2.88,-0.18,-1.55,-2.61
174422,-0.96,1.81,-3.10,-0.28,-1.57,-2.67
174436,-1.16,2.30,-3.50,-0.46,-1.58,-2.72
174450,-1.20,2.51,-3.63,-0.52,-1.57,-2.72
174466,-1.18,2.74,-3.68,-0.55,-1.57,-2.72
174480,-1.32,2.69,-3.69,-0.52,-1.54,-2.70
174495,-1.80,2.61,-3.41,-0.47,-1.47,-2.67
174510,-2.01,2.84,-3.42,-0.26,-1.22,-2.51
174524,-2.08,3.33,-3.41,-0.12,-1.06,-2.33
174538,-2.22,3.97,-3.60,0.15,-0.79,-1.89
174552,-2.24,4.30,-3.74,0.22,-0.70,-1.69
174568,-2.22,4.91,-3.86,0.18,-0.52,-1.34
174582,-2.17,5.05,-3.86,0.10,-0.45,-1.15
174598,-1.98,5.13,-3.55,-0.10,-0.34,-0.72
174612,-2.06,5.12,-3.31,-0.19,-0.24,-0.48
174627,-2.65,5.03,-2.95,-0.35,-0.00,0.03
174641,-2.81,4.99,-2.92,-0.42,0.13,0.29
174657,-3.04,4.86,-2.77,-0.56,0.34,0.82
174676,-2.89,4.74,-2.64,-0.62,0.42,1.07
174690,-2.16,4.37,-2.35,-0.73,0.48,1.51
174704,-1.25,4.15,-2.33,-0.78,0.49,1.68
174720,-0.67,3.86,-2.10,-0.80,0.62,1.95
174734,-0.92,3.63,-1.92,-0.79,0.70,2.08
174750,-1.58,3.15,-1.46,-0.67,0.86,2.31
174764,-2.07,2.82,-1.18,-0.58,0.94,2.40
174778,-3.83,1.93,-0.64,-0.31,1.11,2.54
174792,-4.36,1.60,-0.61,-0.14,1.19,2.62
174808,-5.37,1.04,-0.61,0.23,1.32,2.82
174822,-5.15,0.89,-0.69,0.37,1.35,2.92
174836,-3.84,0.84,-0.71,0.46,1.34,2.97
174851,-3.21,0.75,-0.59,0.44,1.19,2.96
174865,-2.58,0.63,-0.42,0.35,1.11,2.88
174879,-0.91,0.45,-0.15,0.03,1.01,2.64
174893,-0.35,0.31,-0.10,-0.18,0.99,2.50
174909,0.70,0.06,0.15,-0.59,0.93,2.16
174923,0.88,-0.25,0.34,-0.76,0.88,2.00
174937,0.81,-1.28,0.29,-0.91,0.84,1.85
174952,0.74,-1.52,0.37,-1.03,0.75,1.56
174967,0.63,-1.75,0.36,-1.07,0.69,1.46
174981,0.23,-3.05,0.43,-0.91,0.59,1.43
174995,0.06,-3.16,0.57,-0.66,0.59,1.41
175011,-0.02,-2.61,0.81,0.01,0.58,1.42
175025,0.14,-2.50,0.93,0.12,0.60,1.45
175039,0.65,-2.38,1.24,0.13,0.60,1.43
175053,1.26,-2.15,1.37,-0.04,0.59,1.27
175069,1.74,-2.37,1.66,-0.32,0.65,1.10
175083,1.93,-2.65,1.86,-0.44,0.65,1.03
175098,1.87,-3.18,2.15,-0.53,0.65,0.97
175113,1.76,-3.50,2.24,-0.58,0.65,0.86
175127,1.30,-3.97,2.34,-0.53,0.65,0.80
175141,0.55,-4.45,2.41,-0.34,0.63,0.72
175155,-0.40,-4.87,2.63,-0.20,0.59,0.68
175171,-1.34,-5.43,2.68,0.10,0.51,0.57
175185,-1.57,-5.60,2.58,0.22,0.46,0.46
175201,-1.36,-5.21,2.23,0.31,0.27,0.19
175215,-1.18,-4.92,2.10,0.30,0.15,0.04
175229,-1.17,-4.43,2.11,0.23,0.06,-0.11
175243,-1.43,-4.38,2.40,0.08,0.01,-0.50
175258,-1.52,-4.54,3.18,0.06,-0.02,-0.70
175273,-0.94,-4.55,3.20,0.10,-0.13,-1.05
175287,-0.29,-4.46,3.01,0.17,-0.19,-1.18
175303,0.99,-4.14,2.20,0.44,-0.25,-1.29
175317,1.02,-4.02,1.94,0.62,-0.26,-1.30
175331,0.23,-3.61,1.44,1.05,-0.35,-1.30
175346,-0.13,-3.29,1.16,1.28,-0.45,-1.34
175362,-1.19,-2.31,0.64,1.65,-0.66,-1.44
175376,-1.61,-1.97,0.62,1.79,-0.78,-1.48
175390,-2.42,-1.47,0.35,1.85,-0.92,-1.50
175405,-2.80,-1.29,0.24,1.88,-1.17,-1.48
175421,-2.78,-0.98,0.14,1.81,-1.28,-1.45
175435,-2.17,-0.89,-0.23,1.46,-1.46,-1.43
175450,-1.56,-0.41,-0.75,1.30,-1.45,-1.46
175465,-1.09,0.02,-1.15,0.87,-1.37,-1.51
175479,-0.97,0.22,-1.38,0.63,-1.36,-1.54
175493,-0.68,0.58,-1.92,0.15,-1.44,-1.75
175507,-0.33,0.80,-2.16,-0.06,-1.49,-1.91
175523,-0.41,1.27,-2.42,-0.39,-1.55,-2.25
175537,-0.55,1.48,-2.51,-0.51,-1.55,-2.37
175553,-0.88,1.68,-2.55,-0.63,-1.56,-2.53
175567,-0.97,1.85,-2.60,-0.64,-1.55,-2.55
175581,-1.09,2.08,-2.70,-0.61,-1.55,-2.54
175595,-1.28,2.17,-2.87,-0.50,-1.45,-2.47
175610,-1.68,2.56,-3.19,-0.43,-1.40,-2.43
175625,-1.75,2.82,-3.34,-0.24,-1.37,-2.27
175639,-1.77,3.09,-3.50,-0.15,-1.37,-2.17
175654,-1.82,3.80,-3.87,-0.02,-1.29,-1.98
175668,-1.96,4.06,-3.86,0.01,-1.24,-1.89
175682,-1.93,4.36,-3.53,0.03,-1.17,-1.73
175696,-1.83,4.52,-3.45,-0.01,-1.10,-1.64
175711,-1.68,4.66,-3.34,-0.06,-0.96,-1.54
175726,-1.91,4.77,-3.33,-0.15,-0.58,-1.20
175740,-2.11,4.93,-3.20,-0.18,-0.48,-0.97
175755,-2.09,5.22,-3.03,-0.20,-0.36,-0.40
175769,-2.07,5.22,-2.96,-0.22,-0.25,-0.13
175783,-2.82,4.96,-3.12,-0.34,-0.01,0.40
175797,-3.30,4.73,-3.08,-0.40,0.07,0.72
175813,-4.18,3.87,-2.99,-0.52,0.16,1.43
175827,-3.91,3.62,-2.91,-0.58,0.21,1.75
175841,-2.56,3.18,-2.82,-0.64,0.28,2.01
175856,-1.61,2.95,-2.78,-0.73,0.48,2.28
175870,-1.39,2.79,-2.70,-0.74,0.59,2.34
175885,-1.65,2.18,-2.04,-0.67,0.78,2.44
175899,-1.67,1.97,-1.74,-0.60,0.90,2.46
175915,-1.99,1.50,-1.29,-0.41,1.15,2.42
175929,-2.81,1.32,-1.20,-0.30,1.28,2.37
175943,-3.44,0.92,-1.16,-0.20,1.38,2.34
175957,-3.73,0.76,-1.19,-0.01,1.42,2.30
175972,-3.56,0.59,-1.24,0.08,1.35,2.28
175986,-3.06,0.37,-1.14,0.21,1.14,2.21
176000,-2.52,0.48,-1.04,0.24,1.05,2.17
176016,-1.79,0.49,-0.64,0.19,0.96,2.09
176030,-1.13,0.71,-0.28,0.10,0.94,2.02
176044,-0.66,0.91,0.37,-0.25,0.91,1.88
176058,-0.67,0.88,0.82,-0.51,0.82,1.82
176074,0.01,0.68,1.16,-1.67,0.05,1.85
176088,1.04,-1.60,-0.22,-2.00,0.06,1.73
176104,1.75,-3.28,0.08,-1.22,0.84,0.88
176118,1.45,-2.21,0.92,-0.76,0.89,0.90
176132,1.47,-1.80,0.88,-0.45,0.76,1.40
176146,1.90,-3.52,0.71,0.39,0.99,2.22
176160,1.81,-3.31,1.04,0.63,1.19,2.07
176176,1.07,-1.00,2.14,0.56,1.19,1.62
176190,1.01,-0.80,2.14,0.15,1.03,1.60
176206,1.70,-2.03,1.69,-0.90,0.81,1.54
176220,1.89,-2.64,1.69,-1.33,0.77,1.33
176234,1.71,-3.74,1.47,-1.67,0.70,1.05
176248,1.55,-4.19,1.42,-1.94,0.51,0.63
176263,1.27,-5.30,1.28,-1.89,0.40,0.54
176278,0.83,-6.03,1.25,-1.47,0.26,0.32
176292,0.56,-6.16,1.25,-1.17,0.21,0.17
176308,-0.50,-6.28,1.54,-0.51,0.16,-0.05
176322,-0.83,-6.36,1.66,-0.19,0.14,-0.08
176336,-1.19,-6.17,1.56,0.40,0.10,-0.11
176350,-1.06,-5.76,1.39,0.69,0.10,-0.14
176366,-0.91,-5.20,1.47,1.15,0.11,-0.32
176380,-0.89,-4.44,1.73,1.28,0.12,-0.44
176394,-1.10,-3.67,2.31,1.34,0.15,-0.55
176409,-1.14,-3.56,2.87,1.25,0.23,-0.71
176425,-0.54,-3.52,2.83,1.16,0.27,-0.80
176439,-0.27,-3.39,2.60,1.02,0.27,-1.03
176453,-0.12,-3.35,2.04,1.04,0.24,-1.11
176468,-0.61,-3.35,1.72,1.22,0.12,-1.14
176482,-1.29,-3.13,1.38,1.35,0.01,-1.14
176496,-1.76,-2.62,1.18,1.66,-0.31,-1.17
176510,-1.85,-2.52,0.76,1.81,-0.52,-1.20
176525,-2.07,-1.89,1.01,2.03,-0.69,-1.24
176539,-2.34,-1.64,0.57,2.12,-0.99,-1.29
176553,-2.61,-1.64,-0.06,2.22,-1.05,-1.31
176569,-3.08,-0.84,-0.41,2.34,-1.13,-1.31
176583,-3.16,-0.51,-0.72,2.18,-1.24,-1.24
176597,-2.33,-0.32,-1.45,1.65,-1.55,-1.24
176611,-1.90,-0.23,-1.76,1.34,-1.68,-1.39
176627,-0.91,0.46,-2.31,1.11,-1.74,-1.58
176641,-0.70,0.71,-2.49,0.70,-1.72,-1.84
176656,-0.26,1.21,-2.88,0.50,-1.72,-1.92
176670,-0.30,1.53,-3.21,0.14,-1.69,-2.16
176689,-0.70,1.96,-3.65,-0.21,-1.57,-2.42
176703,-0.79,2.18,-3.80,-0.41,-1.58,-2.50
176719,-0.61,2.45,-3.99,-0.66,-1.62,-2.54
176733,-0.12,2.56,-3.93,-0.71,-1.56,-2.54
176747,-0.13,2.95,-3.91,-0.70,-1.46,-2.53
176761,-0.29,3.18,-3.89,-0.53,-1.24,-2.44
176776,-0.47,3.39,-3.98,-0.42,-1.13,-2.35
176790,-0.85,3.84,-4.06,-0.17,-0.94,-2.11
176804,-1.00,4.22,-4.16,-0.06,-0.87,-1.97
176820,-1.34,4.69,-4.08,0.12,-0.73,-1.64
176834,-1.49,5.06,-3.96,0.15,-0.67,-1.45
176848,-1.70,5.28,-4.01,0.14,-0.51,-1.05
176862,-1.81,5.35,-4.02,0.10,-0.42,-0.85
176878,-2.19,5.50,-3.94,-0.02,-0.26,-0.40
176892,-2.26,5.49,-3.83,-0.10,-0.18,-0.15
176908,-2.56,5.29,-3.39,-0.18,-0.11,0.10
176922,-2.83,5.21,-3.30,-0.32,0.11,0.59
176936,-3.12,5.04,-3.14,-0.36,0.26,0.84
176950,-3.93,4.68,-2.97,-0.46,0.41,1.38
176964,-4.13,4.56,-3.01,-0.52,0.47,1.64
176980,-5.10,4.15,-3.00,-0.68,0.59,2.12
176994,-5.07,3.80,-2.90,-0.79,0.59,2.35
177010,-3.36,2.71,-2.39,-0.99,0.57,2.70
177025,-2.55,2.27,-2.09,-1.04,0.63,2.78
177039,-1.47,1.11,-1.01,-0.93,0.94,2.84
177053,-1.32,0.74,-0.77,-0.78,1.13,2.84
177069,-1.37,0.17,-0.22,-0.34,1.48,2.84
177084,-2.11,0.10,-0.07,-0.08,1.63,2.82
177098,-3.03,0.07,0.01,0.17,1.77,2.80
177113,-3.93,-0.17,-0.34,0.62,1.91,2.78
177128,-4.18,-0.26,-0.42,0.74,1.90,2.73
177142,-4.33,-0.13,-0.26,0.78,1.69,2.49
177156,-4.16,0.36,0.37,0.63,1.46,2.36
177172,-3.82,1.46,3.81,-0.05,0.62,2.15
177186,-1.58,-0.23,-0.37,-0.92,-0.13,2.13
177200,0.98,-4.35,-0.32,-1.63,0.05,1.63
177214,1.31,-2.97,0.54,-1.50,0.42,0.93
177230,1.57,-1.18,0.48,-1.33,0.44,0.48
177244,1.91,-1.46,0.48,-0.97,0.12,1.20
177260,1.98,-2.53,0.68,-0.90,0.40,1.66
177274,1.51,-2.22,1.05,-0.89,0.60,1.34
177288,0.82,-1.81,0.93,-0.97,0.65,0.95
177302,1.11,-2.54,1.03,-1.08,0.48,0.58
177316,1.38,-2.91,1.07,-1.04,0.34,0.58
177332,2.01,-2.79,1.26,-0.72,0.26,0.65
177346,2.06,-2.68,1.44,-0.55,0.31,0.70
177362,2.26,-2.49,1.64,-0.34,0.33,0.80
177376,2.34,-2.42,1.66,-0.30,0.31,0.80
177390,2.54,-2.42,1.72,-0.30,0.30,0.76
177404,2.48,-2.54,1.85,-0.35,0.34,0.66
177419,1.86,-3.19,2.07,-0.38,0.36,0.60
177434,1.58,-3.49,2.11,-0.37,0.35,0.50
177448,1.29,-3.79,2.10,-0.30,0.35,0.46
177463,0.33,-4.45,2.27,-0.03,0.37,0.42
177477,-0.02,-4.63,2.33,0.16,0.36,0.41
177491,-0.55,-4.93,2.03,0.55,0.34,0.40
177506,-0.71,-4.88,1.91,0.70,0.34,0.35
177522,-1.12,-4.64,1.82,0.87,0.32,0.14
177536,-1.52,-4.51,1.74,0.88,0.26,0.03
177550,-1.84,-4.51,1.75,0.86,0.18,-0.10
177566,-2.11,-4.67,2.19,0.82,0.04,-0.41
177582,-1.77,-4.84,2.48,0.93,-0.06,-0.76
177596,-1.27,-4.76,2.45,1.02,-0.09,-0.92
177612,0.41,-4.13,1.80,1.27,-0.14,-1.12
177627,0.71,-3.78,1.41,1.40,-0.15,-1.16
177641,0.43,-2.89,0.89,1.60,-0.25,-1.22
177655,0.00,-2.54,0.55,1.65,-0.36,-1.28
177669,-0.53,-2.22,0.23,1.67,-0.55,-1.45
177686,-2.03,-1.55,-0.06,1.53,-0.84,-1.61
177700,-2.71,-1.23,-0.39,1.45,-1.06,-1.65
177715,-2.70,-1.22,-0.56,1.27,-1.40,-1.68
177729,-2.64,-1.22,-0.72,1.19,-1.46,-1.69
177743,-2.45,-1.35,-1.01,1.10,-1.48,-1.67
177757,-2.30,-1.31,-1.22,1.07,-1.46,-1.63
177773,-1.64,-0.66,-1.49,0.96,-1.38,-1.52
177787,-1.47,-0.32,-1.75,0.87,-1.30,-1.49
177801,-1.25,0.31,-2.24,0.73,-1.22,-1.51
177816,-1.02,0.85,-2.41,0.36,-1.21,-1.72
177831,-0.92,1.18,-2.54,0.14,-1.29,-1.88
177845,-0.43,1.45,-2.75,-0.32,-1.41,-2.20
177859,-0.39,1.52,-2.87,-0.49,-1.42,-2.36
177875,-0.67,1.90,-2.98,-0.65,-1.38,-2.54
177889,-0.83,2.01,-3.06,-0.65,-1.36,-2.53
177903,-0.97,2.38,-3.25,-0.56,-1.32,-2.46
177917,-0.93,2.75,-3.45,-0.50,-1.28,-2.43
177932,-1.02,2.96,-3.51,-0.43,-1.25,-2.40
177946,-1.19,3.31,-3.54,-0.25,-1.18,-2.33
177960,-1.08,3.57,-3.66,-0.14,-1.13,-2.27
177976,-1.31,4.01,-3.77,0.10,-0.98,-2.08
177990,-1.59,4.36,-3.70,0.21,-0.89,-1.93
178004,-1.96,4.79,-3.65,0.38,-0.70,-1.56
178018,-1.98,5.15,-3.62,0.41,-0.58,-1.36
178034,-1.99,5.43,-3.72,0.38,-0.33,-0.92
178048,-2.01,5.59,-3.76,0.31,-0.22,-0.68
178062,-1.89,5.81,-3.55,0.22,-0.11,-0.42
178077,-1.92,5.80,-3.46,0.01,0.09,0.12
178091,-2.41,5.58,-3.21,-0.10,0.21,0.39
178106,-3.13,5.29,-3.08,-0.27,0.47,0.95
178120,-3.41,5.15,-2.94,-0.33,0.55,1.26
178136,-3.78,4.73,-2.98,-0.46,0.66,1.83
178150,-3.65,4.51,-2.90,-0.55,0.73,2.09
178166,-2.56,3.83,-2.62,-0.73,0.77,2.48
178180,-1.99,3.49,-2.47,-0.80,0.81,2.62
178194,-1.52,3.15,-2.25,-0.83,0.90,2.74
178208,-1.29,2.09,-1.53,-0.75,1.14,2.93
178223,-2.15,0.98,-0.75,-0.64,1.26,3.01
178238,-2.52,0.59,-0.46,-0.32,1.52,3.13
178252,-2.93,0.20,-0.22,-0.13,1.63,3.18
178267,-3.98,-0.81,-0.23,0.28,1.79,3.19
178281,-4.17,-0.99,-0.33,0.44,1.83,3.17
178295,-4.33,-1.32,-0.92,0.59,1.70,3.15
178309,-4.09,-1.54,-0.93,0.54,1.53,3.04
178324,-3.28,-1.73,-0.50,0.44,1.30,2.85
178339,-2.14,-1.82,-0.16,0.07,0.83,2.33
178353,-1.48,-1.99,0.11,-0.14,0.70,2.05
178368,0.25,-1.79,0.62,-0.58,0.66,1.52
178382,0.68,-1.71,0.74,-0.85,0.67,1.30
178396,1.37,-1.81,0.63,-1.46,0.59,0.92
178410,1.71,-2.41,0.52,-1.69,0.52,0.73
178426,1.66,-2.76,0.60,-1.93,0.38,0.40
178440,1.54,-2.93,0.68,-1.92,0.34,0.32
178454,1.39,-3.17,0.94,-1.82,0.31,0.29
178469,1.37,-3.20,0.98,-1.47,0.26,0.24
178483,1.40,-3.13,1.04,-1.26,0.25,0.21
178497,1.50,-2.88,1.33,-0.84,0.22,0.18
178511,1.60,-2.74,1.47,-0.64,0.20,0.21
178527,1.72,-2.62,1.89,-0.31,0.26,0.32
178541,1.78,-2.52,2.08,-0.20,0.30,0.38
178555,2.14,-2.09,2.32,-0.14,0.33,0.44
178570,2.25,-2.03,2.39,-0.11,0.41,0.54
178586,2.00,-2.12,2.44,-0.13,0.44,0.56
178600,1.71,-2.24,2.46,-0.20,0.48,0.54
178615,0.56,-2.84,2.40,-0.23,0.47,0.52
178630,0.23,-3.07,2.43,-0.24,0.39,0.48
178645,-0.13,-3.33,2.44,-0.20,0.32,0.47
